1749859200000000,3.07590000,3.07740000,3.07160000,3.07300000,21546.00000000,1749859259999999,66246.94635000,292,14724.10000000,45271.64398000,0
1749859260000000,3.07250000,3.07250000,3.06640000,3.06740000,20928.00000000,1749859319999999,64213.09928000,243,6785.80000000,20828.87861000,0
1749859320000000,3.06740000,3.06940000,3.06740000,3.06790000,17334.30000000,1749859379999999,53185.73208000,212,13006.70000000,39906.01950000,0
1749859380000000,3.06810000,3.07150000,3.06780000,3.06960000,29939.20000000,1749859439999999,91894.71897000,332,19104.60000000,58633.74097000,0
1749859440000000,3.06970000,3.07130000,3.06870000,3.06870000,16235.40000000,1749859499999999,49845.86654000,194,7329.60000000,22503.74053000,0
1749859500000000,3.06860000,3.06880000,3.06600000,3.06750000,32126.10000000,1749859559999999,98541.53243000,367,24545.60000000,75287.80559000,0
1749859560000000,3.06750000,3.06790000,3.06490000,3.06540000,17398.40000000,1749859619999999,53347.02734000,214,5744.30000000,17616.04253000,0
1749859620000000,3.06530000,3.06660000,3.06410000,3.06660000,25811.70000000,1749859679999999,79105.69205000,188,16822.10000000,51555.10623000,0
1749859680000000,3.06660000,3.06730000,3.06240000,3.06680000,10449.80000000,1749859739999999,32016.62615000,234,5264.60000000,16130.45516000,0
1749859740000000,3.06660000,3.06660000,3.06170000,3.06170000,6919.30000000,1749859799999999,21203.97553000,161,2085.10000000,6390.47530000,0
1749859800000000,3.06160000,3.06400000,3.06160000,3.06390000,8139.40000000,1749859859999999,24929.88205000,122,5188.30000000,15889.99645000,0
1749859860000000,3.06370000,3.06370000,3.06000000,3.06210000,32612.30000000,1749859919999999,99845.08446000,314,15280.10000000,46764.84347000,0
1749859920000000,3.06200000,3.06200000,3.05800000,3.05800000,12711.70000000,1749859979999999,38902.93883000,206,3321.20000000,10161.35944000,0
1749859980000000,3.05800000,3.05820000,3.05400000,3.05600000,33891.10000000,1749860039999999,103593.37951000,334,17618.40000000,53842.73119000,0
